	identifier	speaker	split	label	file
2238	7_george_35	george	TRAIN	7	speech_data/7_george_35.wav
2239	6_jackson_34	jackson	TRAIN	6	speech_data/6_jackson_34.wav
2240	8_nicolas_20	nicolas	TRAIN	8	speech_data/8_nicolas_20.wav
2241	4_lucas_24	lucas	DEV	4	speech_data/4_lucas_24.wav
2242	0_lucas_10	lucas	DEV	0	speech_data/0_lucas_10.wav
2243	3_lucas_40	lucas	TEST	3	speech_data/3_lucas_40.wav
2244	2_yweweler_27	yweweler	DEV	2	speech_data/2_yweweler_27.wav
2245	2_lucas_26	lucas	DEV	2	speech_data/2_lucas_26.wav
2246	5_theo_25	theo	TRAIN	5	speech_data/5_theo_25.wav
2247	0_nicolas_41	nicolas	TRAIN	0	speech_data/0_nicolas_41.wav
2248	8_george_41	george	TRAIN	8	speech_data/8_george_41.wav
2249	1_lucas_3	lucas	TEST	1	speech_data/1_lucas_3.wav
2250	9_yweweler_35	yweweler	TEST	9	speech_data/9_yweweler_35.wav
2251	1_george_21	george	TRAIN	1	speech_data/1_george_21.wav
2252	3_lucas_19	lucas	DEV	3	speech_data/3_lucas_19.wav
2253	5_george_11	george	TRAIN	5	speech_data/5_george_11.wav
2254	2_theo_28	theo	TRAIN	2	speech_data/2_theo_28.wav
2255	9_nicolas_14	nicolas	TRAIN	9	speech_data/9_nicolas_14.wav
2256	4_nicolas_9	nicolas	TRAIN	4	speech_data/4_nicolas_9.wav
2257	0_theo_44	theo	TRAIN	0	speech_data/0_theo_44.wav
2258	8_george_27	george	TRAIN	8	speech_data/8_george_27.wav
2259	9_lucas_19	lucas	TEST	9	speech_data/9_lucas_19.wav
2260	8_lucas_32	lucas	TEST	8	speech_data/8_lucas_32.wav
2261	4_lucas_18	lucas	TEST	4	speech_data/4_lucas_18.wav
2262	9_yweweler_23	yweweler	TEST	9	speech_data/9_yweweler_23.wav
2263	1_yweweler_13	yweweler	TEST	1	speech_data/1_yweweler_13.wav
2264	3_lucas_5	lucas	DEV	3	speech_data/3_lucas_5.wav
2265	9_george_20	george	TRAIN	9	speech_data/9_george_20.wav
2266	0_nicolas_37	nicolas	TRAIN	0	speech_data/0_nicolas_37.wav
2267	1_george_47	george	TRAIN	1	speech_data/1_george_47.wav
2268	7_yweweler_12	yweweler	DEV	7	speech_data/7_yweweler_12.wav
2269	4_jackson_46	jackson	TRAIN	4	speech_data/4_jackson_46.wav
2270	0_theo_43	theo	TRAIN	0	speech_data/0_theo_43.wav
2271	4_lucas_11	lucas	TEST	4	speech_data/4_lucas_11.wav
2272	9_yweweler_37	yweweler	DEV	9	speech_data/9_yweweler_37.wav
2273	7_yweweler_41	yweweler	DEV	7	speech_data/7_yweweler_41.wav
2274	6_theo_29	theo	TRAIN	6	speech_data/6_theo_29.wav
2275	6_theo_11	theo	TRAIN	6	speech_data/6_theo_11.wav
2276	8_jackson_38	jackson	TRAIN	8	speech_data/8_jackson_38.wav
2277	7_george_14	george	TRAIN	7	speech_data/7_george_14.wav
2278	8_yweweler_6	yweweler	DEV	8	speech_data/8_yweweler_6.wav
2279	1_yweweler_49	yweweler	TEST	1	speech_data/1_yweweler_49.wav
2280	6_jackson_5	jackson	TRAIN	6	speech_data/6_jackson_5.wav
2281	0_nicolas_47	nicolas	TRAIN	0	speech_data/0_nicolas_47.wav
2282	5_george_5	george	TRAIN	5	speech_data/5_george_5.wav
2283	9_theo_8	theo	TRAIN	9	speech_data/9_theo_8.wav
2284	2_jackson_42	jackson	TRAIN	2	speech_data/2_jackson_42.wav
2285	8_nicolas_17	nicolas	TRAIN	8	speech_data/8_nicolas_17.wav
2286	7_jackson_25	jackson	TRAIN	7	speech_data/7_jackson_25.wav
2287	5_theo_4	theo	TRAIN	5	speech_data/5_theo_4.wav
2288	1_george_39	george	TRAIN	1	speech_data/1_george_39.wav
2289	5_george_12	george	TRAIN	5	speech_data/5_george_12.wav
2290	8_yweweler_42	yweweler	TEST	8	speech_data/8_yweweler_42.wav
2291	0_lucas_27	lucas	TEST	0	speech_data/0_lucas_27.wav
2292	5_nicolas_16	nicolas	TRAIN	5	speech_data/5_nicolas_16.wav
2293	3_nicolas_35	nicolas	TRAIN	3	speech_data/3_nicolas_35.wav
2294	4_yweweler_21	yweweler	TEST	4	speech_data/4_yweweler_21.wav
2295	2_lucas_34	lucas	TEST	2	speech_data/2_lucas_34.wav
2296	5_nicolas_14	nicolas	TRAIN	5	speech_data/5_nicolas_14.wav
2297	0_yweweler_28	yweweler	TEST	0	speech_data/0_yweweler_28.wav
2298	5_yweweler_20	yweweler	DEV	5	speech_data/5_yweweler_20.wav
2299	6_theo_26	theo	TRAIN	6	speech_data/6_theo_26.wav
2300	3_nicolas_33	nicolas	TRAIN	3	speech_data/3_nicolas_33.wav
2301	1_nicolas_7	nicolas	TRAIN	1	speech_data/1_nicolas_7.wav
2302	9_yweweler_20	yweweler	TEST	9	speech_data/9_yweweler_20.wav
2303	4_yweweler_11	yweweler	DEV	4	speech_data/4_yweweler_11.wav
2304	6_theo_38	theo	TRAIN	6	speech_data/6_theo_38.wav
2305	1_nicolas_5	nicolas	TRAIN	1	speech_data/1_nicolas_5.wav
2306	9_theo_19	theo	TRAIN	9	speech_data/9_theo_19.wav
2307	4_yweweler_12	yweweler	DEV	4	speech_data/4_yweweler_12.wav
2308	9_george_5	george	TRAIN	9	speech_data/9_george_5.wav
2309	7_theo_29	theo	TRAIN	7	speech_data/7_theo_29.wav
2310	9_lucas_1	lucas	TEST	9	speech_data/9_lucas_1.wav
2311	3_jackson_1	jackson	TRAIN	3	speech_data/3_jackson_1.wav
2312	7_jackson_49	jackson	TRAIN	7	speech_data/7_jackson_49.wav
2313	9_george_1	george	TRAIN	9	speech_data/9_george_1.wav
2314	4_nicolas_38	nicolas	TRAIN	4	speech_data/4_nicolas_38.wav
2315	3_jackson_47	jackson	TRAIN	3	speech_data/3_jackson_47.wav
2316	7_george_24	george	TRAIN	7	speech_data/7_george_24.wav
2317	4_nicolas_31	nicolas	TRAIN	4	speech_data/4_nicolas_31.wav
2318	4_yweweler_24	yweweler	TEST	4	speech_data/4_yweweler_24.wav
2319	1_lucas_11	lucas	DEV	1	speech_data/1_lucas_11.wav
2320	9_yweweler_16	yweweler	TEST	9	speech_data/9_yweweler_16.wav
2321	1_lucas_48	lucas	DEV	1	speech_data/1_lucas_48.wav
2322	5_george_21	george	TRAIN	5	speech_data/5_george_21.wav
2323	6_george_19	george	TRAIN	6	speech_data/6_george_19.wav
2324	8_jackson_47	jackson	TRAIN	8	speech_data/8_jackson_47.wav
2325	5_yweweler_24	yweweler	DEV	5	speech_data/5_yweweler_24.wav
2326	1_george_23	george	TRAIN	1	speech_data/1_george_23.wav
2327	2_jackson_10	jackson	TRAIN	2	speech_data/2_jackson_10.wav
2328	9_nicolas_10	nicolas	TRAIN	9	speech_data/9_nicolas_10.wav
2329	0_lucas_32	lucas	DEV	0	speech_data/0_lucas_32.wav
2330	3_theo_20	theo	TRAIN	3	speech_data/3_theo_20.wav
2331	5_lucas_32	lucas	TEST	5	speech_data/5_lucas_32.wav
2332	9_jackson_4	jackson	TRAIN	9	speech_data/9_jackson_4.wav
2333	3_yweweler_39	yweweler	DEV	3	speech_data/3_yweweler_39.wav
2334	8_theo_31	theo	TRAIN	8	speech_data/8_theo_31.wav
2335	4_george_4	george	TRAIN	4	speech_data/4_george_4.wav
2336	1_lucas_0	lucas	DEV	1	speech_data/1_lucas_0.wav
2337	2_theo_32	theo	TRAIN	2	speech_data/2_theo_32.wav
2338	5_lucas_49	lucas	TEST	5	speech_data/5_lucas_49.wav
2339	4_yweweler_33	yweweler	TEST	4	speech_data/4_yweweler_33.wav
2340	4_lucas_28	lucas	TEST	4	speech_data/4_lucas_28.wav
2341	8_jackson_25	jackson	TRAIN	8	speech_data/8_jackson_25.wav
2342	9_nicolas_37	nicolas	TRAIN	9	speech_data/9_nicolas_37.wav
2343	9_jackson_34	jackson	TRAIN	9	speech_data/9_jackson_34.wav
2344	4_george_27	george	TRAIN	4	speech_data/4_george_27.wav
2345	1_yweweler_47	yweweler	DEV	1	speech_data/1_yweweler_47.wav
2346	7_lucas_12	lucas	TEST	7	speech_data/7_lucas_12.wav
2347	4_yweweler_41	yweweler	DEV	4	speech_data/4_yweweler_41.wav
2348	6_lucas_39	lucas	TEST	6	speech_data/6_lucas_39.wav
2349	5_george_48	george	TRAIN	5	speech_data/5_george_48.wav
2350	8_yweweler_1	yweweler	TEST	8	speech_data/8_yweweler_1.wav
2351	9_nicolas_47	nicolas	TRAIN	9	speech_data/9_nicolas_47.wav
2352	9_george_36	george	TRAIN	9	speech_data/9_george_36.wav
2353	6_theo_23	theo	TRAIN	6	speech_data/6_theo_23.wav
2354	8_theo_8	theo	TRAIN	8	speech_data/8_theo_8.wav
2355	3_george_26	george	TRAIN	3	speech_data/3_george_26.wav
2356	1_yweweler_10	yweweler	TEST	1	speech_data/1_yweweler_10.wav
2357	7_lucas_18	lucas	TEST	7	speech_data/7_lucas_18.wav
2358	8_yweweler_44	yweweler	TEST	8	speech_data/8_yweweler_44.wav
2359	5_george_9	george	TRAIN	5	speech_data/5_george_9.wav
2360	1_jackson_32	jackson	TRAIN	1	speech_data/1_jackson_32.wav
2361	3_yweweler_8	yweweler	DEV	3	speech_data/3_yweweler_8.wav
2362	1_theo_38	theo	TRAIN	1	speech_data/1_theo_38.wav
2363	6_theo_5	theo	TRAIN	6	speech_data/6_theo_5.wav
2364	8_jackson_26	jackson	TRAIN	8	speech_data/8_jackson_26.wav
2365	3_yweweler_32	yweweler	TEST	3	speech_data/3_yweweler_32.wav
2366	8_yweweler_40	yweweler	TEST	8	speech_data/8_yweweler_40.wav
2367	4_nicolas_12	nicolas	TRAIN	4	speech_data/4_nicolas_12.wav
2368	8_george_3	george	TRAIN	8	speech_data/8_george_3.wav
2369	8_jackson_48	jackson	TRAIN	8	speech_data/8_jackson_48.wav
2370	3_jackson_31	jackson	TRAIN	3	speech_data/3_jackson_31.wav
2371	5_theo_39	theo	TRAIN	5	speech_data/5_theo_39.wav
2372	2_lucas_31	lucas	DEV	2	speech_data/2_lucas_31.wav
2373	6_theo_20	theo	TRAIN	6	speech_data/6_theo_20.wav
2374	1_nicolas_38	nicolas	TRAIN	1	speech_data/1_nicolas_38.wav
2375	4_yweweler_27	yweweler	DEV	4	speech_data/4_yweweler_27.wav
2376	9_jackson_11	jackson	TRAIN	9	speech_data/9_jackson_11.wav
2377	0_yweweler_37	yweweler	DEV	0	speech_data/0_yweweler_37.wav
2378	8_yweweler_23	yweweler	TEST	8	speech_data/8_yweweler_23.wav
2379	2_nicolas_17	nicolas	TRAIN	2	speech_data/2_nicolas_17.wav
2380	4_nicolas_48	nicolas	TRAIN	4	speech_data/4_nicolas_48.wav
2381	2_jackson_8	jackson	TRAIN	2	speech_data/2_jackson_8.wav
2382	9_lucas_16	lucas	DEV	9	speech_data/9_lucas_16.wav
2383	7_nicolas_16	nicolas	TRAIN	7	speech_data/7_nicolas_16.wav
2384	2_theo_21	theo	TRAIN	2	speech_data/2_theo_21.wav
2385	6_lucas_38	lucas	DEV	6	speech_data/6_lucas_38.wav
2386	0_lucas_8	lucas	TEST	0	speech_data/0_lucas_8.wav
2387	6_theo_44	theo	TRAIN	6	speech_data/6_theo_44.wav
2388	3_jackson_8	jackson	TRAIN	3	speech_data/3_jackson_8.wav
2389	6_george_41	george	TRAIN	6	speech_data/6_george_41.wav
2390	4_lucas_6	lucas	TEST	4	speech_data/4_lucas_6.wav
2391	7_george_5	george	TRAIN	7	speech_data/7_george_5.wav
2392	6_theo_13	theo	TRAIN	6	speech_data/6_theo_13.wav
2393	7_yweweler_34	yweweler	TEST	7	speech_data/7_yweweler_34.wav
2394	5_george_1	george	TRAIN	5	speech_data/5_george_1.wav
2395	0_lucas_44	lucas	DEV	0	speech_data/0_lucas_44.wav
2396	9_george_24	george	TRAIN	9	speech_data/9_george_24.wav
2397	7_lucas_7	lucas	TEST	7	speech_data/7_lucas_7.wav
2398	0_lucas_26	lucas	TEST	0	speech_data/0_lucas_26.wav
2399	3_nicolas_12	nicolas	TRAIN	3	speech_data/3_nicolas_12.wav
2400	1_lucas_32	lucas	TEST	1	speech_data/1_lucas_32.wav
2401	7_george_27	george	TRAIN	7	speech_data/7_george_27.wav
2402	3_nicolas_49	nicolas	TRAIN	3	speech_data/3_nicolas_49.wav
2403	4_yweweler_44	yweweler	DEV	4	speech_data/4_yweweler_44.wav
2404	8_george_7	george	TRAIN	8	speech_data/8_george_7.wav
2405	0_nicolas_38	nicolas	TRAIN	0	speech_data/0_nicolas_38.wav
2406	9_yweweler_41	yweweler	TEST	9	speech_data/9_yweweler_41.wav
2407	6_yweweler_39	yweweler	TEST	6	speech_data/6_yweweler_39.wav
2408	4_lucas_23	lucas	DEV	4	speech_data/4_lucas_23.wav
2409	1_george_41	george	TRAIN	1	speech_data/1_george_41.wav
2410	5_jackson_3	jackson	TRAIN	5	speech_data/5_jackson_3.wav
2411	9_yweweler_46	yweweler	DEV	9	speech_data/9_yweweler_46.wav
2412	1_nicolas_21	nicolas	TRAIN	1	speech_data/1_nicolas_21.wav
2413	1_nicolas_0	nicolas	TRAIN	1	speech_data/1_nicolas_0.wav
2414	9_jackson_24	jackson	TRAIN	9	speech_data/9_jackson_24.wav
2415	6_lucas_34	lucas	DEV	6	speech_data/6_lucas_34.wav
2416	0_nicolas_20	nicolas	TRAIN	0	speech_data/0_nicolas_20.wav
2417	6_nicolas_40	nicolas	TRAIN	6	speech_data/6_nicolas_40.wav
2418	5_yweweler_39	yweweler	TEST	5	speech_data/5_yweweler_39.wav
2419	4_yweweler_22	yweweler	TEST	4	speech_data/4_yweweler_22.wav
2420	4_nicolas_29	nicolas	TRAIN	4	speech_data/4_nicolas_29.wav
2421	3_theo_49	theo	TRAIN	3	speech_data/3_theo_49.wav
2422	3_nicolas_0	nicolas	TRAIN	3	speech_data/3_nicolas_0.wav
2423	0_jackson_25	jackson	TRAIN	0	speech_data/0_jackson_25.wav
2424	0_george_48	george	TRAIN	0	speech_data/0_george_48.wav
2425	0_theo_34	theo	TRAIN	0	speech_data/0_theo_34.wav
2426	1_nicolas_8	nicolas	TRAIN	1	speech_data/1_nicolas_8.wav
2427	8_nicolas_15	nicolas	TRAIN	8	speech_data/8_nicolas_15.wav
2428	0_jackson_42	jackson	TRAIN	0	speech_data/0_jackson_42.wav
2429	9_nicolas_46	nicolas	TRAIN	9	speech_data/9_nicolas_46.wav
2430	9_theo_26	theo	TRAIN	9	speech_data/9_theo_26.wav
2431	3_yweweler_20	yweweler	TEST	3	speech_data/3_yweweler_20.wav
2432	5_theo_47	theo	TRAIN	5	speech_data/5_theo_47.wav
2433	4_nicolas_34	nicolas	TRAIN	4	speech_data/4_nicolas_34.wav
2434	0_nicolas_0	nicolas	TRAIN	0	speech_data/0_nicolas_0.wav
2435	5_theo_46	theo	TRAIN	5	speech_data/5_theo_46.wav
2436	6_george_49	george	TRAIN	6	speech_data/6_george_49.wav
2437	5_nicolas_35	nicolas	TRAIN	5	speech_data/5_nicolas_35.wav
2438	2_theo_22	theo	TRAIN	2	speech_data/2_theo_22.wav
2439	4_george_29	george	TRAIN	4	speech_data/4_george_29.wav
2440	3_yweweler_33	yweweler	DEV	3	speech_data/3_yweweler_33.wav
2441	3_theo_44	theo	TRAIN	3	speech_data/3_theo_44.wav
2442	7_theo_35	theo	TRAIN	7	speech_data/7_theo_35.wav
2443	2_theo_47	theo	TRAIN	2	speech_data/2_theo_47.wav
2444	3_nicolas_29	nicolas	TRAIN	3	speech_data/3_nicolas_29.wav
2445	3_george_14	george	TRAIN	3	speech_data/3_george_14.wav
2446	5_lucas_27	lucas	DEV	5	speech_data/5_lucas_27.wav
2447	6_lucas_44	lucas	DEV	6	speech_data/6_lucas_44.wav
2448	2_nicolas_11	nicolas	TRAIN	2	speech_data/2_nicolas_11.wav
2449	8_theo_3	theo	TRAIN	8	speech_data/8_theo_3.wav
2450	4_nicolas_14	nicolas	TRAIN	4	speech_data/4_nicolas_14.wav
2451	4_theo_43	theo	TRAIN	4	speech_data/4_theo_43.wav
2452	9_george_37	george	TRAIN	9	speech_data/9_george_37.wav
2453	1_theo_12	theo	TRAIN	1	speech_data/1_theo_12.wav
2454	3_nicolas_13	nicolas	TRAIN	3	speech_data/3_nicolas_13.wav
2455	8_theo_29	theo	TRAIN	8	speech_data/8_theo_29.wav
2456	5_george_31	george	TRAIN	5	speech_data/5_george_31.wav
2457	7_theo_33	theo	TRAIN	7	speech_data/7_theo_33.wav
2458	5_lucas_48	lucas	TEST	5	speech_data/5_lucas_48.wav
2459	3_theo_8	theo	TRAIN	3	speech_data/3_theo_8.wav
2460	3_george_36	george	TRAIN	3	speech_data/3_george_36.wav
2461	8_theo_44	theo	TRAIN	8	speech_data/8_theo_44.wav
2462	6_jackson_16	jackson	TRAIN	6	speech_data/6_jackson_16.wav
2463	8_lucas_3	lucas	TEST	8	speech_data/8_lucas_3.wav
2464	0_george_22	george	TRAIN	0	speech_data/0_george_22.wav
2465	0_yweweler_32	yweweler	TEST	0	speech_data/0_yweweler_32.wav
2466	9_jackson_6	jackson	TRAIN	9	speech_data/9_jackson_6.wav
2467	4_jackson_43	jackson	TRAIN	4	speech_data/4_jackson_43.wav
2468	8_nicolas_7	nicolas	TRAIN	8	speech_data/8_nicolas_7.wav
2469	1_yweweler_20	yweweler	TEST	1	speech_data/1_yweweler_20.wav
2470	8_nicolas_5	nicolas	TRAIN	8	speech_data/8_nicolas_5.wav
2471	7_nicolas_44	nicolas	TRAIN	7	speech_data/7_nicolas_44.wav
2472	2_nicolas_5	nicolas	TRAIN	2	speech_data/2_nicolas_5.wav
2473	4_george_23	george	TRAIN	4	speech_data/4_george_23.wav
2474	9_nicolas_22	nicolas	TRAIN	9	speech_data/9_nicolas_22.wav
2475	1_george_16	george	TRAIN	1	speech_data/1_george_16.wav
2476	4_theo_35	theo	TRAIN	4	speech_data/4_theo_35.wav
2477	8_jackson_40	jackson	TRAIN	8	speech_data/8_jackson_40.wav
2478	9_theo_32	theo	TRAIN	9	speech_data/9_theo_32.wav
2479	8_george_9	george	TRAIN	8	speech_data/8_george_9.wav
2480	1_george_22	george	TRAIN	1	speech_data/1_george_22.wav
2481	8_jackson_23	jackson	TRAIN	8	speech_data/8_jackson_23.wav
2482	7_george_46	george	TRAIN	7	speech_data/7_george_46.wav
2483	9_theo_28	theo	TRAIN	9	speech_data/9_theo_28.wav
2484	5_lucas_35	lucas	TEST	5	speech_data/5_lucas_35.wav
2485	0_lucas_4	lucas	DEV	0	speech_data/0_lucas_4.wav
2486	7_nicolas_46	nicolas	TRAIN	7	speech_data/7_nicolas_46.wav
2487	1_george_4	george	TRAIN	1	speech_data/1_george_4.wav
2488	6_yweweler_44	yweweler	TEST	6	speech_data/6_yweweler_44.wav
2489	7_lucas_14	lucas	TEST	7	speech_data/7_lucas_14.wav
2490	8_jackson_35	jackson	TRAIN	8	speech_data/8_jackson_35.wav
2491	4_theo_0	theo	TRAIN	4	speech_data/4_theo_0.wav
2492	9_george_42	george	TRAIN	9	speech_data/9_george_42.wav
2493	8_jackson_32	jackson	TRAIN	8	speech_data/8_jackson_32.wav
2494	9_george_46	george	TRAIN	9	speech_data/9_george_46.wav
2495	5_yweweler_26	yweweler	TEST	5	speech_data/5_yweweler_26.wav
2496	6_lucas_23	lucas	TEST	6	speech_data/6_lucas_23.wav
2497	7_jackson_44	jackson	TRAIN	7	speech_data/7_jackson_44.wav
2498	5_yweweler_16	yweweler	TEST	5	speech_data/5_yweweler_16.wav
2499	5_lucas_46	lucas	TEST	5	speech_data/5_lucas_46.wav
2500	6_jackson_44	jackson	TRAIN	6	speech_data/6_jackson_44.wav
2501	5_lucas_43	lucas	TEST	5	speech_data/5_lucas_43.wav
2502	0_jackson_22	jackson	TRAIN	0	speech_data/0_jackson_22.wav
2503	3_lucas_36	lucas	TEST	3	speech_data/3_lucas_36.wav
2504	3_jackson_29	jackson	TRAIN	3	speech_data/3_jackson_29.wav
2505	7_jackson_43	jackson	TRAIN	7	speech_data/7_jackson_43.wav
2506	9_jackson_21	jackson	TRAIN	9	speech_data/9_jackson_21.wav
2507	2_lucas_44	lucas	DEV	2	speech_data/2_lucas_44.wav
2508	8_theo_47	theo	TRAIN	8	speech_data/8_theo_47.wav
2509	7_nicolas_43	nicolas	TRAIN	7	speech_data/7_nicolas_43.wav
2510	5_nicolas_17	nicolas	TRAIN	5	speech_data/5_nicolas_17.wav
2511	7_george_49	george	TRAIN	7	speech_data/7_george_49.wav
2512	8_jackson_8	jackson	TRAIN	8	speech_data/8_jackson_8.wav
2513	8_lucas_18	lucas	DEV	8	speech_data/8_lucas_18.wav
2514	0_lucas_20	lucas	DEV	0	speech_data/0_lucas_20.wav
2515	0_nicolas_43	nicolas	TRAIN	0	speech_data/0_nicolas_43.wav
2516	3_theo_15	theo	TRAIN	3	speech_data/3_theo_15.wav
2517	7_lucas_3	lucas	DEV	7	speech_data/7_lucas_3.wav
2518	3_george_22	george	TRAIN	3	speech_data/3_george_22.wav
2519	6_yweweler_21	yweweler	DEV	6	speech_data/6_yweweler_21.wav
2520	4_george_47	george	TRAIN	4	speech_data/4_george_47.wav
2521	4_theo_13	theo	TRAIN	4	speech_data/4_theo_13.wav
2522	5_yweweler_23	yweweler	TEST	5	speech_data/5_yweweler_23.wav
2523	8_jackson_24	jackson	TRAIN	8	speech_data/8_jackson_24.wav
2524	2_yweweler_20	yweweler	TEST	2	speech_data/2_yweweler_20.wav
2525	5_yweweler_36	yweweler	DEV	5	speech_data/5_yweweler_36.wav
2526	6_jackson_47	jackson	TRAIN	6	speech_data/6_jackson_47.wav
2527	0_nicolas_40	nicolas	TRAIN	0	speech_data/0_nicolas_40.wav
2528	1_nicolas_22	nicolas	TRAIN	1	speech_data/1_nicolas_22.wav
2529	2_nicolas_38	nicolas	TRAIN	2	speech_data/2_nicolas_38.wav
2530	1_yweweler_26	yweweler	DEV	1	speech_data/1_yweweler_26.wav
2531	8_yweweler_48	yweweler	DEV	8	speech_data/8_yweweler_48.wav
2532	8_lucas_17	lucas	TEST	8	speech_data/8_lucas_17.wav
2533	0_nicolas_1	nicolas	TRAIN	0	speech_data/0_nicolas_1.wav
2534	3_nicolas_25	nicolas	TRAIN	3	speech_data/3_nicolas_25.wav
2535	1_theo_5	theo	TRAIN	1	speech_data/1_theo_5.wav
2536	7_nicolas_11	nicolas	TRAIN	7	speech_data/7_nicolas_11.wav
2537	3_lucas_15	lucas	DEV	3	speech_data/3_lucas_15.wav
2538	0_theo_22	theo	TRAIN	0	speech_data/0_theo_22.wav
2539	3_jackson_9	jackson	TRAIN	3	speech_data/3_jackson_9.wav
2540	9_jackson_15	jackson	TRAIN	9	speech_data/9_jackson_15.wav
2541	6_jackson_0	jackson	TRAIN	6	speech_data/6_jackson_0.wav
2542	0_jackson_48	jackson	TRAIN	0	speech_data/0_jackson_48.wav
2543	9_theo_5	theo	TRAIN	9	speech_data/9_theo_5.wav
2544	1_jackson_40	jackson	TRAIN	1	speech_data/1_jackson_40.wav
2545	8_nicolas_0	nicolas	TRAIN	8	speech_data/8_nicolas_0.wav
2546	5_yweweler_2	yweweler	DEV	5	speech_data/5_yweweler_2.wav
2547	2_george_21	george	TRAIN	2	speech_data/2_george_21.wav
2548	9_lucas_14	lucas	DEV	9	speech_data/9_lucas_14.wav
2549	4_nicolas_13	nicolas	TRAIN	4	speech_data/4_nicolas_13.wav
2550	1_george_38	george	TRAIN	1	speech_data/1_george_38.wav
2551	9_theo_40	theo	TRAIN	9	speech_data/9_theo_40.wav
2552	5_nicolas_39	nicolas	TRAIN	5	speech_data/5_nicolas_39.wav
2553	6_jackson_46	jackson	TRAIN	6	speech_data/6_jackson_46.wav
2554	3_yweweler_9	yweweler	DEV	3	speech_data/3_yweweler_9.wav
2555	9_george_38	george	TRAIN	9	speech_data/9_george_38.wav
2556	9_yweweler_12	yweweler	TEST	9	speech_data/9_yweweler_12.wav
2557	4_george_33	george	TRAIN	4	speech_data/4_george_33.wav
2558	6_lucas_10	lucas	DEV	6	speech_data/6_lucas_10.wav
2559	0_yweweler_15	yweweler	TEST	0	speech_data/0_yweweler_15.wav
2560	4_nicolas_7	nicolas	TRAIN	4	speech_data/4_nicolas_7.wav
2561	1_yweweler_4	yweweler	DEV	1	speech_data/1_yweweler_4.wav
2562	3_george_20	george	TRAIN	3	speech_data/3_george_20.wav
2563	7_jackson_5	jackson	TRAIN	7	speech_data/7_jackson_5.wav
2564	7_jackson_16	jackson	TRAIN	7	speech_data/7_jackson_16.wav
2565	7_lucas_8	lucas	DEV	7	speech_data/7_lucas_8.wav
2566	6_nicolas_2	nicolas	TRAIN	6	speech_data/6_nicolas_2.wav
2567	5_theo_2	theo	TRAIN	5	speech_data/5_theo_2.wav
2568	0_yweweler_16	yweweler	TEST	0	speech_data/0_yweweler_16.wav
2569	6_theo_48	theo	TRAIN	6	speech_data/6_theo_48.wav
2570	6_theo_36	theo	TRAIN	6	speech_data/6_theo_36.wav
2571	8_lucas_27	lucas	TEST	8	speech_data/8_lucas_27.wav
2572	1_nicolas_35	nicolas	TRAIN	1	speech_data/1_nicolas_35.wav
2573	6_george_16	george	TRAIN	6	speech_data/6_george_16.wav
2574	9_george_25	george	TRAIN	9	speech_data/9_george_25.wav
2575	6_george_26	george	TRAIN	6	speech_data/6_george_26.wav
2576	5_george_7	george	TRAIN	5	speech_data/5_george_7.wav
2577	4_lucas_34	lucas	DEV	4	speech_data/4_lucas_34.wav
2578	0_jackson_36	jackson	TRAIN	0	speech_data/0_jackson_36.wav
2579	7_jackson_38	jackson	TRAIN	7	speech_data/7_jackson_38.wav
2580	7_yweweler_5	yweweler	TEST	7	speech_data/7_yweweler_5.wav
2581	1_lucas_26	lucas	DEV	1	speech_data/1_lucas_26.wav
2582	5_yweweler_35	yweweler	DEV	5	speech_data/5_yweweler_35.wav
2583	3_nicolas_1	nicolas	TRAIN	3	speech_data/3_nicolas_1.wav
2584	7_yweweler_39	yweweler	TEST	7	speech_data/7_yweweler_39.wav
2585	0_theo_42	theo	TRAIN	0	speech_data/0_theo_42.wav
2586	7_george_30	george	TRAIN	7	speech_data/7_george_30.wav
2587	1_theo_26	theo	TRAIN	1	speech_data/1_theo_26.wav
2588	1_jackson_12	jackson	TRAIN	1	speech_data/1_jackson_12.wav
2589	9_yweweler_25	yweweler	DEV	9	speech_data/9_yweweler_25.wav
2590	1_george_5	george	TRAIN	1	speech_data/1_george_5.wav
2591	0_nicolas_34	nicolas	TRAIN	0	speech_data/0_nicolas_34.wav
2592	2_nicolas_46	nicolas	TRAIN	2	speech_data/2_nicolas_46.wav
2593	9_lucas_15	lucas	TEST	9	speech_data/9_lucas_15.wav
2594	3_george_23	george	TRAIN	3	speech_data/3_george_23.wav
2595	2_nicolas_47	nicolas	TRAIN	2	speech_data/2_nicolas_47.wav
2596	8_lucas_11	lucas	DEV	8	speech_data/8_lucas_11.wav
2597	6_jackson_38	jackson	TRAIN	6	speech_data/6_jackson_38.wav
2598	9_george_12	george	TRAIN	9	speech_data/9_george_12.wav
2599	3_yweweler_11	yweweler	TEST	3	speech_data/3_yweweler_11.wav
2600	5_george_30	george	TRAIN	5	speech_data/5_george_30.wav
2601	8_lucas_25	lucas	TEST	8	speech_data/8_lucas_25.wav
2602	4_nicolas_23	nicolas	TRAIN	4	speech_data/4_nicolas_23.wav
2603	1_yweweler_8	yweweler	TEST	1	speech_data/1_yweweler_8.wav
2604	5_yweweler_43	yweweler	TEST	5	speech_data/5_yweweler_43.wav
2605	0_theo_33	theo	TRAIN	0	speech_data/0_theo_33.wav
2606	3_george_4	george	TRAIN	3	speech_data/3_george_4.wav
